variant,gain,seed,safe_frac,chi,chi_local,soc_pred_entropy_var,soc_entropy_fluct_mean
baseline,0.5,97,0.3515625,3.1781402246566364,0.010700966603394478,0.0,0.0
baseline,0.5,98,0.34375,1.491205157491503,1.69123058094821,0.0,0.0
baseline,0.5,100,0.359375,3.2708323304659834,0.21631900643236865,0.0,0.0
baseline,0.5,99,0.328125,1.7115569744162076,0.05203719257447214,0.0,0.0
baseline,0.5,101,0.421875,1.1022545889606463,0.6247671013750355,0.0,0.0
baseline,0.5,103,0.4765625,0.9446945184591847,1.3159402859697376,0.0,0.0
baseline,0.5,102,0.34375,0.3257056587203362,0.5548665877259225,0.0,0.0
baseline,0.5,105,0.2890625,0.3840018113384634,1.8430834619376337,0.0,0.0
baseline,0.5,104,0.3515625,0.38686885226406076,2.3488286886101095,0.0,0.0
baseline,0.5,106,0.3359375,1.8113857053747222,3.417696036361982,0.0,0.0
baseline,0.5,107,0.328125,1.7605636481736322,0.6683338229263209,0.0,0.0
baseline,0.5,108,0.34375,0.732415494624633,0.2335318268439821,0.0,0.0
baseline,0.5,110,0.3203125,0.5664888135124686,2.4038539050137655,0.0,0.0
baseline,0.5,109,0.34375,2.030744887542532,0.17613001837592968,0.0,0.0
baseline,0.5,111,0.3046875,0.5912990200929236,3.175598405231636,0.0,0.0
baseline,0.5,113,0.3515625,0.40984408319323046,5.695067945451429,0.0,0.0
baseline,0.5,112,0.2265625,4.728053304810641,1.8885442784634254,0.0,0.0
baseline,0.5,114,0.3828125,5.087611228360331,4.131669380238529,0.0,0.0
baseline,0.5,115,0.265625,0.19841970102811185,8.30104509729846,0.0,0.0
baseline,0.5,116,0.3828125,1.0458964404311586,1.0445710655998015,0.0,0.0
baseline,0.5,118,0.375,0.6423233942963068,0.07225429644366285,0.0,0.0
baseline,0.5,117,0.3046875,1.8910441061905363,0.019772158965985148,0.0,0.0
baseline,0.5,119,0.34375,0.9042074021493941,3.697026094921332,0.0,0.0
baseline,0.75,0,0.4296875,0.3417819929655613,1.3192279436482293,0.0,0.0
baseline,0.75,1,0.2734375,0.8284704455031798,0.8330373656602934,0.0,0.0
baseline,0.75,4,0.296875,0.7499573849178021,0.023140279284691763,0.0,0.0
baseline,0.75,3,0.3125,1.7057438909743186,1.030510218977279,0.0,0.0
baseline,0.75,5,0.28125,0.4210498985843038,0.00019600788333238965,0.0,0.0
baseline,0.75,2,0.3125,1.9352158562975603,0.00046422471025530824,0.0,0.0
baseline,0.75,6,0.3125,1.2431482576075308,0.1515712315413943,0.0,0.0
baseline,0.75,7,0.359375,0.5118148484876065,0.9301599990012862,0.0,0.0
baseline,0.75,9,0.3828125,0.25276744942178764,1.2975750556948555,0.0,0.0
baseline,0.75,8,0.3515625,1.1771185387415233,3.0586553666893086,0.0,0.0
baseline,0.75,11,0.3046875,0.45214918793008946,1.2411232134010959,0.0,0.0
baseline,0.75,10,0.3671875,0.6417943652355085,1.3337286825230428,0.0,0.0
baseline,0.75,14,0.390625,1.1192336617412213,0.0007482911184353917,0.0,0.0
baseline,0.75,12,0.3359375,0.5797495385509173,3.6118225185133457,0.0,0.0
baseline,0.75,13,0.3359375,0.35404563410562084,1.2391054571446996,0.0,0.0
baseline,0.75,15,0.34375,0.6650275894340419,2.190999313504015,0.0,0.0
baseline,0.75,16,0.3515625,1.1951723294457175,3.294818655982551,0.0,0.0
baseline,0.75,17,0.2265625,0.4233471020323419,5.327424996280074,0.0,0.0
baseline,0.75,18,0.3828125,0.3525219764907228,0.2524934975657347,0.0,0.0
baseline,0.75,21,0.3359375,2.448745745094413,0.5095623009686464,0.0,0.0
baseline,0.75,20,0.2109375,1.5722116453833759,2.316283553943891,0.0,0.0
baseline,0.75,22,0.2578125,1.0997950412783717,1.2769470566969185,0.0,0.0
baseline,0.75,19,0.3046875,0.9958934478515863,3.2414924342662217,0.0,0.0
baseline,0.75,23,0.375,1.5544246634308332,0.04250234785709375,0.0,0.0
baseline,0.75,24,0.2734375,0.439070033912725,6.93381923708148,0.0,0.0
baseline,0.75,25,0.28125,4.26359066761868,0.025056112438117218,0.0,0.0
baseline,0.75,26,0.375,0.7034649696110384,2.803749929586048,0.0,0.0
baseline,0.75,30,0.2265625,0.5290024928757933,6.510549002678831,0.0,0.0
baseline,0.75,27,0.2734375,1.0706329841876783,2.696485840884904,0.0,0.0
baseline,0.75,28,0.3359375,1.3415536486622712,3.5609677850364143,0.0,0.0
baseline,0.75,29,0.265625,0.7604095244968748,0.02985401107419838,0.0,0.0
baseline,0.75,31,0.3046875,0.23053433860542769,1.3407012172536314,0.0,0.0
baseline,0.75,32,0.2734375,1.24140140302561,2.7389938632488593,0.0,0.0
baseline,0.75,33,0.3359375,3.33101617930373,3.2554185092597447,0.0,0.0
baseline,0.75,34,0.3203125,1.4775636027623957,0.6148454644952714,0.0,0.0
baseline,0.75,38,0.328125,2.158341768845544,0.6152413392149478,0.0,0.0
baseline,0.75,35,0.2421875,0.21916358005487027,4.345377089583638,0.0,0.0
baseline,0.75,37,0.2734375,1.5422266772655981,2.468927199205639,0.0,0.0
baseline,0.75,36,0.328125,0.3218471045487862,4.429251575323472,0.0,0.0
baseline,0.75,39,0.4140625,1.0814988290482723,2.258231332987172,0.0,0.0
baseline,0.75,40,0.28125,2.6942932390758254,3.7831896832997884,0.0,0.0
baseline,0.75,41,0.3671875,0.6210360619612697,3.881153217292807,0.0,0.0
baseline,0.75,42,0.3203125,0.6389144626146771,0.12741856522060205,0.0,0.0
baseline,0.75,43,0.328125,2.000091984545038,0.34279601184699204,0.0,0.0
baseline,0.75,44,0.2265625,1.8868233601967115,1.7101839156183125,0.0,0.0
baseline,0.75,45,0.2109375,0.8424750040345402,2.784918839171137,0.0,0.0
baseline,0.75,46,0.296875,1.1057920337432838,0.29033648817736935,0.0,0.0
baseline,0.75,47,0.34375,4.194915771174664,3.7445905693319737,0.0,0.0
baseline,0.75,49,0.2734375,2.9458839605687315,8.155112377939195,0.0,0.0
baseline,0.75,48,0.3515625,1.173591299834601,2.0039969102581585,0.0,0.0
baseline,0.75,50,0.390625,3.0028344280765005,3.459792422967098,0.0,0.0
baseline,0.75,51,0.34375,0.6256312953213921,4.206590526639698,0.0,0.0
baseline,0.75,53,0.3515625,0.7011026589178444,5.286181777682069,0.0,0.0
baseline,0.75,52,0.28125,0.17582518175570436,0.0002146212075788186,0.0,0.0
baseline,0.75,54,0.3203125,0.6725874929846796,0.06350155959374637,0.0,0.0
baseline,0.75,55,0.328125,2.7733831810947036,3.9420025498771536,0.0,0.0
baseline,0.75,56,0.3359375,0.4330388107352465,0.010241132381289233,0.0,0.0
baseline,0.75,57,0.3203125,0.5919534430396811,0.0011217330804800698,0.0,0.0
baseline,0.75,59,0.3671875,0.23537158878840206,0.4865349796336426,0.0,0.0
baseline,0.75,60,0.296875,0.451305847705714,0.00341128436757793,0.0,0.0
baseline,0.75,58,0.3671875,0.8997166999760752,3.4991134571110973,0.0,0.0
baseline,0.75,61,0.34375,3.574086205384649,4.142382201968768,0.0,0.0
baseline,0.75,62,0.2421875,1.3623341304254788,2.234858927501994,0.0,0.0
baseline,0.75,63,0.3203125,0.7831217359269388,3.927228381650383,0.0,0.0
baseline,0.75,65,0.3984375,0.3914886328486163,0.05053431819017154,0.0,0.0
baseline,0.75,64,0.4609375,1.028478810202266,3.037978145555619,0.0,0.0
baseline,0.75,67,0.421875,2.737304630734461,0.004261027663017254,0.0,0.0
baseline,0.75,66,0.359375,0.7692208585596048,0.15050204348242413,0.0,0.0
baseline,0.75,68,0.328125,1.4348907447017647,0.7957773196055824,0.0,0.0
baseline,0.75,70,0.3046875,0.4403018647402548,4.527681893093195,0.0,0.0
baseline,0.75,69,0.2734375,3.1633587753568824,1.92681103824391,0.0,0.0
baseline,0.75,71,0.3203125,0.298862212000904,4.133560338656347,0.0,0.0
baseline,0.75,72,0.375,0.29994775171237276,1.8581690278131673,0.0,0.0
baseline,0.75,73,0.3203125,0.7954946586777742,1.981596815921473,0.0,0.0
baseline,0.75,74,0.265625,0.805691171508988,0.21954777740973874,0.0,0.0
baseline,0.75,75,0.265625,3.150938560289904,0.07545608693820688,0.0,0.0
baseline,0.75,77,0.3515625,3.7814228631396545,1.2006744409232557,0.0,0.0
baseline,0.75,78,0.328125,4.391436491221962,3.034815764918939,0.0,0.0
baseline,0.75,76,0.21875,1.5813417800577405,0.27630980166384017,0.0,0.0
baseline,0.75,79,0.3203125,1.2174996774522948,5.253975931477403,0.0,0.0
baseline,0.75,81,0.375,0.6805589454364124,2.7873157224800447,0.0,0.0
baseline,0.75,80,0.3125,4.601600307488804,0.004753699743406197,0.0,0.0
baseline,0.75,82,0.3046875,0.8136489738221814,1.2130114996454158,0.0,0.0
baseline,0.75,84,0.3046875,0.722854339015817,5.659524392465033,0.0,0.0
baseline,0.75,85,0.3515625,0.4856240876663735,3.391433888834993,0.0,0.0
baseline,0.75,83,0.3359375,3.1683148165216033,0.5100913132314112,0.0,0.0
baseline,0.75,86,0.2734375,3.0133832898079755,9.339139742092579,0.0,0.0
baseline,0.75,87,0.390625,1.1236749013434268,4.307448591903261,0.0,0.0
baseline,0.75,88,0.4296875,6.094419059491039,3.001614986842442,0.0,0.0
baseline,0.75,89,0.28125,0.8141567454801661,0.0005455200241505219,0.0,0.0
baseline,0.75,90,0.3984375,2.380641642606751,0.3722946621348051,0.0,0.0
baseline,0.75,92,0.3359375,0.38111487374118963,0.4879954482368358,0.0,0.0
baseline,0.75,93,0.296875,0.5411478124233415,2.8888154404873574,0.0,0.0
baseline,0.75,91,0.3046875,1.8965508316736577,0.09555764460756043,0.0,0.0
baseline,0.75,94,0.3984375,6.704913123185394,0.008505212289655709,0.0,0.0
baseline,0.75,95,0.3515625,1.3528237605373792,4.834455615633963,0.0,0.0
baseline,0.75,96,0.421875,0.5483741117746124,0.07166572462797073,0.0,0.0
baseline,0.75,97,0.3359375,0.6812853219966116,1.592004679623288,0.0,0.0
baseline,0.75,99,0.3984375,0.9279471734710519,0.6695859177676113,0.0,0.0
baseline,0.75,98,0.3046875,0.6698524267836806,5.005325182359273,0.0,0.0
baseline,0.75,100,0.40625,2.2567273504613836,1.442486638672149,0.0,0.0
baseline,0.75,101,0.3125,1.1596939273224396,0.03661143107590964,0.0,0.0
baseline,0.75,102,0.3203125,0.7759664649080807,4.353837863408765,0.0,0.0
baseline,0.75,103,0.28125,1.4697287382713826,3.1946441730378488,0.0,0.0
baseline,0.75,104,0.3828125,4.1660537635023225,0.12657343974391136,0.0,0.0
baseline,0.75,105,0.4296875,3.1603525160803243,4.830312360566517,0.0,0.0
baseline,0.75,106,0.3359375,2.9667267571685,1.9464337409723809,0.0,0.0
baseline,0.75,107,0.40625,0.2715850451237647,5.1226898767136255,0.0,0.0
baseline,0.75,109,0.296875,2.7041357108321673,0.5152095417754322,0.0,0.0
baseline,0.75,108,0.3515625,3.723797561499973,0.01811295309118364,0.0,0.0
baseline,0.75,110,0.3359375,0.19394131732747244,3.785163830337276,0.0,0.0
baseline,0.75,111,0.3359375,2.2757316643040215,1.3302040850408923,0.0,0.0
baseline,0.75,112,0.3515625,3.7418632992354888,0.3482809106805487,0.0,0.0
baseline,0.75,113,0.4140625,1.8020927460751837,0.5257307467890271,0.0,0.0
baseline,0.75,114,0.3203125,3.5300275584750285,1.2293431960743015,0.0,0.0
baseline,0.75,115,0.3125,1.3059411131285834,3.030933624229248,0.0,0.0
baseline,0.75,116,0.3671875,1.0074806517744817,0.6564713133298268,0.0,0.0
baseline,0.75,117,0.265625,1.1078751750720073,2.9771141806838273,0.0,0.0
baseline,0.75,118,0.3515625,2.279242345369177,1.9842050376526459,0.0,0.0
baseline,0.75,119,0.4140625,1.50409907112162,3.9568774951053842,0.0,0.0
baseline,1.0,0,0.3046875,1.291610031218876,1.3177955171829356,0.0,0.0
baseline,1.0,1,0.3046875,3.4531701153443093,0.0007603257528767354,0.0,0.0
baseline,1.0,3,0.34375,1.4269315437075092,0.044583761672148614,0.0,0.0
baseline,1.0,2,0.328125,0.5659261609229339,0.25847880183525346,0.0,0.0
baseline,1.0,4,0.3671875,0.8424635487718234,4.842511265707221,0.0,0.0
baseline,1.0,5,0.3359375,2.4881202997449945,3.65826636744363,0.0,0.0
baseline,1.0,6,0.3828125,1.5639560051874917,0.007096870593758345,0.0,0.0
baseline,1.0,7,0.3046875,0.4524696267874129,0.9459955735443878,0.0,0.0
baseline,1.0,8,0.359375,1.9185439840724963,0.005558185579407939,0.0,0.0
baseline,1.0,9,0.3828125,1.3303925634579585,0.004500592019412859,0.0,0.0
baseline,1.0,12,0.3515625,1.4991523518116632,1.9113316548739905,0.0,0.0
baseline,1.0,11,0.2578125,0.2661583850688678,1.593011428188852,0.0,0.0
baseline,1.0,10,0.359375,0.4498055113180043,1.1058247140174624e-05,0.0,0.0
baseline,1.0,15,0.2734375,3.6923985570515665,1.1572351544111714,0.0,0.0
baseline,1.0,14,0.4296875,3.93401048971731,1.7048069621635735,0.0,0.0
baseline,1.0,13,0.265625,0.937536238245599,1.3920421481005025,0.0,0.0
baseline,1.0,17,0.359375,1.4163418950452138,0.7584553988024393,0.0,0.0
baseline,1.0,20,0.3125,1.5968877811547093,1.6964237406682026,0.0,0.0
baseline,1.0,16,0.390625,2.414894739600194,5.557663067793323e-06,0.0,0.0
baseline,1.0,18,0.359375,4.877643760875478,1.9651565547569818,0.0,0.0
baseline,1.0,19,0.359375,0.3448109777860454,3.710210422986982,0.0,0.0
baseline,1.0,21,0.328125,0.6766258776200661,2.4898980004661873,0.0,0.0
baseline,1.0,22,0.3125,0.2541761360091826,1.4496573260351042,0.0,0.0
baseline,1.0,23,0.3671875,0.9940236359851561,3.3711871239308824,0.0,0.0
baseline,1.0,27,0.359375,1.2635643903162588,1.0510597463294125,0.0,0.0
baseline,1.0,25,0.390625,1.064727696031517,0.2277823558545819,0.0,0.0
baseline,1.0,26,0.25,0.32393815520506947,2.471625158093419,0.0,0.0
baseline,1.0,24,0.34375,0.9370903558121999,1.0780318459715148,0.0,0.0
baseline,1.0,28,0.40625,1.005568865432445,0.49260100363802006,0.0,0.0
baseline,1.0,29,0.3125,2.909172201817388,0.05709036654011269,0.0,0.0
baseline,1.0,31,0.2890625,0.8836019670354005,1.7034214197170683,0.0,0.0
baseline,1.0,30,0.3515625,2.2263405443904176,3.9988484305909853,0.0,0.0
baseline,1.0,32,0.3203125,0.6841548059310228,1.7407012541849403,0.0,0.0
baseline,1.0,34,0.3125,0.32670948584695636,5.949841843105628,0.0,0.0
baseline,1.0,33,0.359375,0.9862803356449986,1.5273065739602287,0.0,0.0
baseline,1.0,36,0.453125,1.944635438700736,8.839103490720493,0.0,0.0
baseline,1.0,35,0.25,1.4490174430654312,0.7208415289135862,0.0,0.0
baseline,1.0,38,0.34375,0.8940336544370397,7.712483874576836,0.0,0.0
baseline,1.0,37,0.265625,0.9459640611138926,0.9088784620140659,0.0,0.0
baseline,1.0,39,0.3828125,4.129494675619381,0.0025278957577824315,0.0,0.0
baseline,1.0,40,0.3828125,0.3886834286710057,1.8256061268837152,0.0,0.0
baseline,1.0,41,0.3359375,3.3062555745000037,4.1270942843210765,0.0,0.0
baseline,1.0,42,0.3515625,0.9966872609668599,0.001355533376450493,0.0,0.0
baseline,1.0,43,0.4140625,1.6886970761548201,1.991354289661361,0.0,0.0
baseline,1.0,44,0.2890625,0.7432259027197767,0.2850886356279693,0.0,0.0
baseline,1.0,47,0.296875,2.0629834678232584,3.498240750835188,0.0,0.0
baseline,1.0,45,0.3828125,1.2554790502829145,3.007706869837564,0.0,0.0
baseline,1.0,46,0.3515625,1.1841798473177114,0.3651133241890874,0.0,0.0
baseline,1.0,48,0.3203125,2.375918066571194,0.004729210315564051,0.0,0.0
baseline,1.0,49,0.2421875,1.1237577326903645,0.9586822010183884,0.0,0.0
baseline,1.0,50,0.375,2.084144819992972,7.724655888345517e-06,0.0,0.0
baseline,1.0,51,0.3828125,1.1332108017339724,1.116051974911491,0.0,0.0
baseline,1.0,52,0.3984375,0.563867039649833,0.1034810607753786,0.0,0.0
baseline,1.0,54,0.28125,4.345800869564805,4.607942530483909,0.0,0.0
baseline,1.0,53,0.2734375,7.357346004238525,0.1904687358971791,0.0,0.0
baseline,1.0,55,0.3828125,1.8884381056249284,0.004189248885461121,0.0,0.0
baseline,1.0,56,0.3828125,1.0364043381738774,4.0985581681543115,0.0,0.0
baseline,1.0,57,0.34375,0.30613681402261467,0.1155545070751147,0.0,0.0
baseline,1.0,58,0.328125,0.9946173995869899,3.912361775325913,0.0,0.0
baseline,1.0,59,0.328125,4.786520471144211,0.07409250637565594,0.0,0.0
baseline,1.0,60,0.296875,0.900287845203041,0.005516033142793949,0.0,0.0
baseline,1.0,61,0.28125,0.36441694845632244,3.5645367233832665,0.0,0.0
baseline,1.0,63,0.4140625,1.381464960833407,0.03915505332036427,0.0,0.0
baseline,1.0,62,0.2421875,2.295739624304192,1.17155584166058,0.0,0.0
baseline,1.0,64,0.3046875,0.9133710657161718,4.093971804213125,0.0,0.0
baseline,1.0,66,0.3828125,0.9131924119480287,1.1314977853908552,0.0,0.0
baseline,1.0,65,0.3828125,0.8256667059237442,4.227562570941288,0.0,0.0
baseline,1.0,67,0.3046875,0.5852296643972742,1.9415527404571076,0.0,0.0
baseline,1.0,68,0.3359375,2.7792106560204934,0.01641575353699432,0.0,0.0
baseline,1.0,70,0.3203125,1.3969477256499678,3.041458076482353,0.0,0.0
baseline,1.0,71,0.375,0.3120316498736122,4.702764606905649,0.0,0.0
baseline,1.0,69,0.421875,2.947840299344333,0.7162390887496959,0.0,0.0
baseline,1.0,72,0.421875,0.2615449079458164,2.8592277572952884,0.0,0.0
baseline,1.0,73,0.328125,0.8956922661658924,3.184570549837089,0.0,0.0
baseline,1.0,74,0.34375,1.6365317667658135,0.8458385572075406,0.0,0.0
baseline,1.0,75,0.34375,1.5855522387246737,2.3363599654882634,0.0,0.0
baseline,1.0,76,0.2578125,2.2904583375895253,0.286914657711532,0.0,0.0
baseline,1.0,77,0.421875,0.5198041404903205,0.19181075360594815,0.0,0.0
baseline,1.0,79,0.3359375,0.24257841269235422,3.088981729356637,0.0,0.0
baseline,1.0,78,0.2421875,1.0104748537446762,0.05359228194957345,0.0,0.0
baseline,1.0,80,0.34375,0.6822335715383328,1.4815503414563893,0.0,0.0
baseline,1.0,81,0.34375,0.8413704282037332,2.1071985185711792,0.0,0.0
baseline,1.0,82,0.328125,2.8964204583378694,1.3443280180741857,0.0,0.0
baseline,1.0,83,0.2578125,1.7942330361994596,1.8689073607444973e-06,0.0,0.0
baseline,1.0,84,0.34375,1.2705766695625105,0.7436582533339972,0.0,0.0
baseline,1.0,86,0.3046875,1.4564763658466047,1.053336739586826,0.0,0.0
baseline,1.0,85,0.3203125,0.8627393548714645,0.27472747818819937,0.0,0.0
baseline,1.0,87,0.3515625,1.4214296232292862,0.4396201380587583,0.0,0.0
baseline,1.0,88,0.34375,0.5898040199303209,1.048288343077933,0.0,0.0
baseline,1.0,90,0.328125,1.0165320685780128,2.3134468439157647,0.0,0.0
baseline,1.0,89,0.3671875,1.0526600991001873,0.32712754216970885,0.0,0.0
baseline,1.0,91,0.421875,2.4550728033350424,0.02019102940050114,0.0,0.0
baseline,1.0,92,0.421875,1.5630738577119285,1.4752056552246553,0.0,0.0
baseline,1.0,93,0.296875,1.3301589036248431,0.043836148784826445,0.0,0.0
baseline,1.0,95,0.375,1.003801430084108,0.13452970074969284,0.0,0.0
baseline,1.0,94,0.40625,1.6941851406463917,1.8058203347032948,0.0,0.0
baseline,1.0,96,0.28125,0.48656599183124094,1.5139946641445639,0.0,0.0
baseline,1.0,97,0.2890625,3.2745881126736984,1.0089259808394484,0.0,0.0
baseline,1.0,98,0.328125,1.2616566860697012,4.602555549804463,0.0,0.0
baseline,1.0,99,0.2265625,0.8269149566885114,7.650943166497679,0.0,0.0
baseline,1.0,100,0.328125,1.5498105194710725,4.281764140375264,0.0,0.0
baseline,1.0,102,0.421875,1.0701498863934036,0.006728286614860037,0.0,0.0
baseline,1.0,101,0.28125,1.6020287972116505,1.8068473113696017,0.0,0.0
baseline,1.0,103,0.3515625,1.3625589907352091,1.2609937639151807,0.0,0.0
baseline,1.0,104,0.34375,1.1818615795945098,0.01947262941814054,0.0,0.0
baseline,1.0,107,0.2578125,4.509684946622721,3.1943162596215187,0.0,0.0
baseline,1.0,105,0.3046875,0.1946462427149332,2.7057419932815443,0.0,0.0
baseline,1.0,106,0.34375,2.930926514805188,0.13353294522467507,0.0,0.0
baseline,1.0,108,0.3828125,0.8909767720171298,0.5857409573991731,0.0,0.0
baseline,1.0,109,0.2890625,2.594632967746498,2.4051295497274747,0.0,0.0
baseline,1.0,110,0.3203125,2.8149949478996463,0.11391679332713353,0.0,0.0
baseline,1.0,111,0.25,3.3952313800485676,1.540851517427653,0.0,0.0
baseline,1.0,112,0.3984375,1.2637347233924887,2.8943390449726665,0.0,0.0
baseline,1.0,115,0.3515625,0.49470156639772456,0.2593261085068525,0.0,0.0
baseline,1.0,113,0.3046875,0.16484407991510286,6.446338071431183,0.0,0.0
baseline,1.0,114,0.3515625,2.1702635913219024,1.2553270127481322,0.0,0.0
baseline,1.0,116,0.34375,1.4110286324636587,3.7713914262982096,0.0,0.0
baseline,1.0,119,0.265625,2.0010323022365215,1.5264385033162742,0.0,0.0
baseline,1.0,118,0.265625,3.5218639180137794,1.291156672168149,0.0,0.0
baseline,1.0,117,0.34375,0.9362908007468896,0.015263936735706427,0.0,0.0
soc_varh_tuned,0.0,2,0.34375,4.754373051140091,1.6197262396264391,0.040434137154910864,0.07705939796469
soc_varh_tuned,0.0,6,0.375,2.063025614934735,3.50611310364236,0.03945183324988921,0.07774142495758984
soc_varh_tuned,0.0,3,0.328125,2.6040783525483926,5.773270716127037,0.04120269938650043,0.07580650854687498
soc_varh_tuned,0.0,0,0.328125,1.911844779050527,0.15753140217446032,0.041864206359879814,0.07702516603154785
soc_varh_tuned,0.0,4,0.3671875,4.753178100378615,3.6430839303013567,0.04010983797581715,0.07234064371998533
soc_varh_tuned,0.0,1,0.2890625,6.050621916270217,8.338751326833641e-05,0.039244203805285025,0.07958422691623362
soc_varh_tuned,0.0,7,0.28125,0.8008149245994125,0.008617426155633752,0.04148669244107439,0.08068434224698441
soc_varh_tuned,0.0,5,0.25,3.069873587722145,0.05330734961679115,0.04253978532784341,0.07951291995713093
soc_varh_tuned,0.0,8,0.390625,5.320646074768067,0.012987524282232233,0.038856726021011916,0.07148776483702231
soc_varh_tuned,0.0,10,0.3828125,1.9672904707187582,1.14941684928507e-06,0.040023624236597374,0.07684728871075715
soc_varh_tuned,0.0,12,0.3984375,2.5465473044733855,0.0024656956992418575,0.0402089530748469,0.07482055111893975
soc_varh_tuned,0.0,9,0.3125,2.9266584346894122,3.751349861159949,0.038726481214826955,0.07306265554048981
soc_varh_tuned,0.0,11,0.3984375,5.439446195177223,1.033064962764888,0.03818200473876887,0.0752755900186465
soc_varh_tuned,0.0,13,0.4296875,0.3896521295410001,3.1419059498661013,0.040422240863640116,0.0763342981736456
soc_varh_tuned,0.0,15,0.2734375,6.6239995484911685,0.00020937083182552126,0.03996248116213511,0.07551174094398104
soc_varh_tuned,0.0,14,0.296875,0.358530169302136,4.606108411628797,0.037257570968368084,0.0728164429531778
soc_varh_tuned,0.0,16,0.3203125,2.107127407188761,0.07885207748840242,0.0396281043328062,0.07931550840897653
soc_varh_tuned,0.0,21,0.40625,0.8391345175514852,1.4058886722945494,0.03994301920238397,0.07655601829665508
soc_varh_tuned,0.0,19,0.328125,2.143298544917203,0.1378953494385352,0.03860450890539072,0.07468638269477769
soc_varh_tuned,0.0,18,0.3203125,4.34390063841011,1.9191606593274035,0.040556410508551556,0.07885176318952841
soc_varh_tuned,0.0,20,0.2265625,1.622531124041425,0.9691529857287536,0.041151023627294565,0.07597320201840746
soc_varh_tuned,0.0,22,0.34375,6.622800262385113,0.0003353344166802141,0.04071361932065803,0.07023883110213419
soc_varh_tuned,0.0,17,0.2734375,0.90609593827997,3.703875562645232,0.03852709243957226,0.08174528630064275
soc_varh_tuned,0.0,23,0.2734375,2.5566638284030017,0.021318590366025764,0.03997529566731772,0.07847680483889721
soc_varh_tuned,0.0,24,0.3203125,2.832943025908459,0.4405199119702722,0.040677758836725364,0.07988080141071013
soc_varh_tuned,0.0,28,0.421875,1.2482104618391816,0.1094229885458969,0.038648576830754705,0.0739698093667032
soc_varh_tuned,0.0,25,0.328125,5.304818054150358,0.001218678005538191,0.04100379339321868,0.0728287129420386
soc_varh_tuned,0.0,27,0.390625,5.4925629315858915,0.11331596889215015,0.034435385847225386,0.06516176235050813
soc_varh_tuned,0.0,30,0.390625,5.247346225658721,1.7307272611472113e-06,0.04037479076834747,0.06993887226300936
soc_varh_tuned,0.0,26,0.328125,6.726058693900982,0.6365940103617518,0.03969368740108674,0.07786136054033395
soc_varh_tuned,0.0,29,0.328125,3.103279887979031,0.000772850586606608,0.03988632773181442,0.07890109412889354
soc_varh_tuned,0.0,31,0.34375,2.796648771612961,0.0034492862633927653,0.04068385594667176,0.0762980688632201
soc_varh_tuned,0.0,33,0.3984375,7.79947513365004,5.1013487804020405,0.03820789036215108,0.06976619990982774
soc_varh_tuned,0.0,32,0.28125,8.706071388378136,1.4176536401317479,0.03842299819723562,0.07976004950150094
soc_varh_tuned,0.0,34,0.4140625,4.5020833943622485,0.0007428807571677764,0.040211831010514135,0.0789264170355133
soc_varh_tuned,0.0,36,0.328125,5.286393701554777,0.0002441750438198037,0.04024564320350061,0.07187113701908288
soc_varh_tuned,0.0,37,0.3203125,2.3355550922664023,0.03903304278843983,0.040054283733570464,0.07806029464731591
soc_varh_tuned,0.0,35,0.203125,1.2311210477425,0.35458094249923,0.03961798266554956,0.07868696573429546
soc_varh_tuned,0.0,38,0.328125,8.631752104326846,0.03435471598705656,0.04001780064523169,0.07119094818689455
soc_varh_tuned,0.0,39,0.3046875,6.883540696543584,0.21304968750090106,0.039336448519157456,0.07082333341967195
soc_varh_tuned,0.0,40,0.390625,2.2655273837105265,0.37663472536375964,0.04184842396599858,0.07843487415894501
soc_varh_tuned,0.0,42,0.3359375,0.5494887185677777,1.1851997520272088,0.040382025912664654,0.07880863998020629
soc_varh_tuned,0.0,41,0.3203125,3.349419480778382,0.017265940103740683,0.040972429582258545,0.08000326751087539
soc_varh_tuned,0.0,44,0.328125,0.5005671236203422,0.001083096648154558,0.04289176606498882,0.08090674062571958
soc_varh_tuned,0.0,43,0.3125,1.8991002164897672,1.331633276732882,0.03836304470554925,0.07664515611275685
soc_varh_tuned,0.0,45,0.265625,2.628015510623725,2.279917678862427,0.0386731476095606,0.07676447812981071
soc_varh_tuned,0.0,46,0.2890625,1.2512313238173416,2.819305236738183,0.0406862162245509,0.07707766204735522
soc_varh_tuned,0.0,47,0.296875,6.930609155105141,0.08639516764727523,0.040704518731134995,0.07620200469601436
soc_varh_tuned,0.0,48,0.296875,0.833689676128531,0.9840885517828389,0.04008749402067307,0.08105182857565656
soc_varh_tuned,0.0,50,0.2734375,3.665954076840872,0.0010184316787087704,0.041705248860645756,0.07573910106847576
soc_varh_tuned,0.0,49,0.2109375,2.1843927815338446,1.6755777459190007,0.04091614585064418,0.0736818027618965
soc_varh_tuned,0.0,51,0.375,5.232945412640505,0.3074876033476379,0.0409889565980056,0.0749970096568321
soc_varh_tuned,0.0,52,0.3203125,1.20798335179816,0.07266618510731855,0.04137134297266345,0.07671968588366919
soc_varh_tuned,0.0,54,0.4453125,0.816279003638517,0.9301965742726973,0.03904237438890307,0.07338828482025393
soc_varh_tuned,0.0,53,0.328125,3.7567568865026906,1.2521825471169241,0.036453394521530756,0.07431877403693023
