gain,seed,delta_safe,varh,safe_soc,safe_base
0.25,32,0.0,0.04334755395396215,0.25,0.25
0.25,36,-0.078125,0.04051138061774293,0.2734375,0.3515625
0.25,37,0.140625,0.03949015773985598,0.3515625,0.2109375
0.25,34,-0.046875,0.04037793811715673,0.3671875,0.4140625
0.25,35,-0.0078125,0.0389708058572854,0.3125,0.3203125
0.25,38,0.0,0.04063758301634405,0.28125,0.28125
0.25,39,-0.015625,0.03973207180496984,0.3046875,0.3203125
0.25,40,-0.0078125,0.03846282509774074,0.296875,0.3046875
0.25,41,-0.078125,0.044151280097666216,0.3359375,0.4140625
0.25,42,-0.0703125,0.04017070202275759,0.2890625,0.359375
0.25,43,-0.125,0.040858532687299505,0.3125,0.4375
0.25,44,-0.015625,0.03648926076571532,0.359375,0.375
0.25,45,-0.125,0.040542931824925646,0.25,0.375
0.25,47,0.0703125,0.04083088291701786,0.3984375,0.328125
0.25,46,0.0546875,0.04008534043350347,0.3515625,0.296875
0.25,48,-0.0078125,0.039111543000640445,0.328125,0.3359375
0.25,49,0.0546875,0.038128087853053924,0.359375,0.3046875
0.25,52,-0.125,0.04366006145139953,0.296875,0.421875
0.25,50,0.0234375,0.04104420253157057,0.2890625,0.265625
0.25,51,-0.109375,0.03872369946811234,0.2421875,0.3515625
0.25,55,0.0859375,0.03866692011989703,0.390625,0.3046875
0.25,54,0.0078125,0.04107237982675317,0.296875,0.2890625
0.25,53,-0.046875,0.038633393880933946,0.3046875,0.3515625
0.25,57,0.109375,0.04033709377772526,0.4375,0.328125
0.25,56,0.015625,0.04114105162806489,0.359375,0.34375
0.25,58,0.0859375,0.041776995110102494,0.34375,0.2578125
0.25,59,0.0234375,0.03914682415028943,0.296875,0.2734375
0.25,60,0.015625,0.03795806906512249,0.359375,0.34375
0.25,63,-0.0234375,0.0385612246275541,0.2890625,0.3125
0.25,61,-0.1328125,0.04043945259742482,0.2109375,0.34375
0.25,62,-0.0078125,0.039110461286633605,0.3203125,0.328125
0.25,64,-0.1171875,0.03717667974250787,0.2890625,0.40625
0.25,65,-0.0625,0.039224350490736484,0.3203125,0.3828125
0.25,66,0.09375,0.04034523928572135,0.375,0.28125
0.25,67,-0.0390625,0.04258456805266075,0.3515625,0.390625
0.25,68,-0.0703125,0.0387016021931976,0.328125,0.3984375
0.25,69,-0.1015625,0.03984668355302735,0.3046875,0.40625
0.25,70,-0.1328125,0.04132422988486357,0.2890625,0.421875
0.25,71,-0.0625,0.042901548435404974,0.2890625,0.3515625
0.25,72,-0.0625,0.04051794445515795,0.3125,0.375
0.25,73,-0.1328125,0.03845861312128317,0.25,0.3828125
0.25,75,0.0546875,0.04141169176877143,0.421875,0.3671875
0.25,74,-0.03125,0.03980829523729274,0.28125,0.3125
0.25,77,0.015625,0.03990401282995468,0.375,0.359375
0.25,76,-0.109375,0.04200857125230823,0.234375,0.34375
0.25,79,0.0859375,0.03916245653436203,0.4375,0.3515625
0.25,78,0.0078125,0.03732180165623611,0.3203125,0.3125
0.25,80,0.125,0.03833678171513489,0.390625,0.265625
0.25,81,-0.0546875,0.04083507258493593,0.3359375,0.390625
0.25,82,-0.0546875,0.04064006786624539,0.3125,0.3671875
0.25,83,-0.109375,0.04012798379324233,0.3359375,0.4453125
0.25,84,0.0078125,0.038769244912410475,0.3125,0.3046875
0.25,85,0.078125,0.038785890683074864,0.40625,0.328125
0.25,87,-0.0390625,0.03805095284511381,0.28125,0.3203125
0.25,86,-0.078125,0.04011038054268571,0.25,0.328125
0.25,88,-0.1328125,0.04025554274422508,0.234375,0.3671875
0.25,89,0.0,0.03921654827204421,0.28125,0.28125
0.25,90,-0.0859375,0.04089566634173192,0.2578125,0.34375
0.25,91,0.0390625,0.03816983714621686,0.3984375,0.359375
0.25,93,-0.0078125,0.03937117668471698,0.3671875,0.375
0.25,92,-0.0234375,0.040489156184388385,0.3203125,0.34375
0.25,95,0.03125,0.042027135665913186,0.390625,0.359375
0.25,94,-0.0234375,0.04211068741795451,0.34375,0.3671875
0.25,96,-0.0546875,0.03963833752678273,0.40625,0.4609375
0.25,97,0.015625,0.04264485895303761,0.3203125,0.3046875
0.25,98,-0.03125,0.03864693828076439,0.3828125,0.4140625
0.25,99,-0.0625,0.04160771929863893,0.359375,0.421875
0.25,100,0.015625,0.042634450188133735,0.4375,0.421875
0.25,101,0.125,0.03822525977245748,0.453125,0.328125
0.25,103,-0.0546875,0.041561029519810534,0.2890625,0.34375
0.25,102,-0.046875,0.03743712189513265,0.28125,0.328125
0.25,104,-0.0546875,0.040788449194645304,0.2421875,0.296875
0.25,105,0.0703125,0.04000315013635846,0.3828125,0.3125
0.25,106,0.0,0.04236831518253214,0.3359375,0.3359375
0.25,107,0.0,0.04017957022168277,0.359375,0.359375
0.25,108,-0.0390625,0.04238998967496626,0.3046875,0.34375
0.25,109,-0.0546875,0.03938159722098827,0.3125,0.3671875
0.25,111,0.015625,0.040789143400876,0.421875,0.40625
0.25,110,-0.078125,0.042341570554602324,0.2578125,0.3359375
0.25,112,-0.0234375,0.04069028757278818,0.2734375,0.296875
0.25,113,-0.0234375,0.041160038586876634,0.3046875,0.328125
0.25,114,0.109375,0.041561342161574824,0.46875,0.359375
0.25,115,0.09375,0.04100934976445861,0.3671875,0.2734375
0.25,116,-0.0625,0.03635125377208608,0.3359375,0.3984375
0.25,117,-0.15625,0.03861244402989768,0.21875,0.375
0.25,118,-0.109375,0.03762429632860799,0.25,0.359375
0.25,119,-0.0703125,0.04070706734050761,0.2890625,0.359375
0.5,0,0.0078125,0.041256692783633864,0.328125,0.3203125
0.5,1,0.0078125,0.04102497677581414,0.3203125,0.3125
0.5,6,0.0859375,0.038934552329686165,0.4140625,0.328125
0.5,3,-0.046875,0.04101249118482298,0.2578125,0.3046875
0.5,4,-0.0703125,0.035957404399843254,0.3828125,0.453125
0.5,2,-0.0859375,0.041244359653888195,0.3046875,0.390625
0.5,7,-0.109375,0.04209216791309121,0.265625,0.375
0.5,5,0.046875,0.03888224681966966,0.3515625,0.3046875
0.5,8,-0.09375,0.042221788586184986,0.234375,0.328125
0.5,9,-0.1171875,0.04197916974995162,0.28125,0.3984375
0.5,12,-0.0078125,0.0446574409789998,0.3359375,0.34375
0.5,10,-0.0390625,0.04190525218519269,0.3359375,0.375
0.5,11,0.03125,0.03824212480030208,0.3046875,0.2734375
0.5,13,0.0,0.03944453192930645,0.3203125,0.3203125
0.5,14,-0.03125,0.04022291501605794,0.2421875,0.2734375
