speed_ratio,w_align,n,safe_mean,safe_ci95,captured_mean,captured_ci95,P_mean,P_mean_ci95,P_var,P_var_ci95,chi_mean,chi_ci95,rho1_P_mean,rho1_P_ci95,tau_P_ar1_mean,tau_P_ar1_ci95,xi_fluct_mean,xi_fluct_ci95,components_mean,components_ci95,P_local_mean,P_local_mean_ci95,P_local_var,P_local_var_ci95,chi_local_mean,chi_local_ci95
0.9,0.0,80,0.3640625,0.010874072417883148,0.001171875,0.0006151593770216448,0.09827002014022614,0.005575733695316878,0.002075250086255286,0.00029992049203149233,0.26563201104067663,0.03838982298003102,0.9885598052268495,0.0006865672064323204,182.53302938079983,7.210044016123077,6.09375,1.388787427289073,70.6625,1.2415451670796092,0.91403871641837,0.0066881128503342045,0.045897391560594435,0.00408103665726456,5.874866119756088,0.5223726921298637
0.9,0.05,80,0.362890625,0.010915956829511462,0.001171875,0.0007258246857787074,0.13136566659238375,0.00857547406341767,0.0035888470808176907,0.0005720169254607876,0.4593724263446644,0.07321816645898081,0.9892164461797659,0.0005429860655232093,189.92985005888156,5.446175541653018,12.5625,1.799055637468964,67.4625,1.1249317152272178,0.9259681922265361,0.0067809247360826564,0.03778851556193659,0.004173816033161003,4.836929991927883,0.5342484522446084
0.9,0.1,80,0.37294921875,0.011944370454485364,0.0013671875,0.0007090179172571683,0.17540698635023996,0.01185388148696134,0.006385245356729213,0.0010436901324773777,0.8173114056613393,0.13359233695710435,0.9896871938014058,0.0004457477047309313,196.1768577254506,3.7077984068080028,13.5,0.992327528616753,59.1625,1.1033817852058507,0.9457901647839119,0.005250049797846256,0.025225613503710886,0.003240401715984613,3.2288785284749935,0.4147714196460305
0.9,0.15,80,0.38037109375,0.013396274053973398,0.00146484375,0.0007255051503523574,0.2277567034534508,0.017036071830021027,0.0107189611919812,0.001802985424186237,1.3720270325735937,0.23078213429583833,0.9895718568290907,0.0005596717172156941,195.33160924632563,4.268812601516348,16.125,1.2688725933788023,49.6625,1.279163283438124,0.9578335393246563,0.005306937661211596,0.01691392337275317,0.002925391768857123,2.1649821917124057,0.37445014641371177
0.9,0.2,80,0.37841796875,0.014069632557103898,0.00126953125,0.0007431875913076822,0.27106023958357217,0.02120514019675763,0.015184119564765137,0.002489814618456229,1.9435673042899375,0.3186962711623973,0.9896735663762067,0.0002963615686839575,194.7382156714581,3.5477913225037683,18.375,1.5374554640045572,40.5125,1.3097097936836566,0.9618920044233958,0.006426279349913775,0.014774073955181443,0.0028485060237049818,1.8910814662632247,0.36460877103423767
0.9,0.25,80,0.38583984375,0.013563884074132697,0.001953125,0.0008826676501251938,0.30951323691249333,0.02066411035348428,0.018166465257689373,0.002356375597606868,2.3253075529842397,0.3016160764936791,0.9898194033380563,0.00022601627133969287,196.68275651800235,2.7257859287891906,20.5625,1.56409675374105,31.15,0.98747654354452,0.9718236214140564,0.0047729106633525465,0.009834934960727156,0.0023549055092862664,1.258871674973076,0.3014279051886421
0.9,0.3,80,0.3828125,0.017829012582743692,0.00205078125,0.0008054738145029795,0.3319836868202928,0.021168155243157447,0.020394782212781105,0.0023494725748191814,2.6105321232359815,0.3007324895768552,0.9897698159416579,0.00026373989404681594,196.18057198939124,3.181271407640823,21.125,1.6719274672354068,26.4375,1.1594697268442822,0.9703598777588865,0.006453500637951449,0.009107509560321858,0.0024999733422324077,1.1657612237211978,0.3199965878057482
0.9,0.35,80,0.360546875,0.018099760686310216,0.00185546875,0.0008718304751275078,0.34938921906902565,0.01861777798001694,0.024684384738558093,0.0025650244423749157,3.159601246535436,0.3283231286239892,0.9899366090726069,0.00010072726401359449,198.0386402798651,1.4526215300406295,25.0,2.177433165420564,22.075,1.0265159891347853,0.9816976602770733,0.005814849770122156,0.005555431858784135,0.0027344732665165556,0.7110952779243693,0.3500125781141191
0.9,0.4,80,0.3697265625,0.018037494715286415,0.00166015625,0.0007555645887627522,0.33080187528714616,0.02083733641674484,0.022275787253418028,0.002835139517434066,2.8513007684375076,0.36289785823156046,0.989756982054045,0.00030554606400424506,196.21230768188403,3.2216510202202606,22.0625,1.91127631076094,17.45,0.7685745148065518,0.9846507806225698,0.005002517407460253,0.003665776291582711,0.0017843870087250102,0.469219365322587,0.2284015371168013
0.9,0.45,80,0.3814453125,0.019112062351630828,0.0015625,0.0007410003622050227,0.3584463406410482,0.018599644995401617,0.027694805952392022,0.0032721686392095514,3.544935161906179,0.4188375858188226,0.9899148930064758,0.00014405764240801562,197.85169406727135,1.8405715402014196,21.25,1.8735855424319772,15.0125,0.6827971115709411,0.9882675025588373,0.002801941431182225,0.0024059747262626004,0.000978642192232209,0.30796476496161285,0.12526620060572274
0.9,0.5,80,0.26591796875,0.015064433657107796,0.00234375,0.0009592093489735323,0.36531681548867434,0.021608601668518978,0.028693317221248883,0.0037315172011077335,3.672744604319857,0.4776342017417899,0.989798632389547,0.0001949627215360738,196.0944093387001,2.6666051910648463,24.0625,2.2568954641444847,15.175,0.7186079281711131,0.9880301989629245,0.0033546410899033133,0.002436932170240075,0.001088786406933105,0.3119273177907296,0.13936466008743745
0.9,0.55,80,0.18740234375,0.011206399410026073,0.042578125,0.0042801905652345784,0.3872256554348871,0.022873798762631854,0.028179513750484962,0.0035018631475614826,3.606977760062075,0.44823848288786977,0.989836569112647,0.00017940451277470107,196.6666302099768,2.4446985523966496,25.75,2.2332473375974446,13.1375,0.4964622915811686,0.9938036144768596,0.002306075509010501,0.0011496516368915005,0.0009554649890283713,0.14715540952211206,0.12229951859563153
0.9,0.6,80,0.1677734375,0.012565674949050207,0.1078125,0.007692024804905922,0.38976053135638583,0.0258227141497494,0.02806006785754499,0.0038459465483749846,3.591688685765759,0.492281158191998,0.9899713628286232,3.952168207460712e-05,198.48631917048755,0.708627798409232,24.8125,2.477409180979194,12.0625,0.6544791508220559,0.9942644376577272,0.0014399134265535526,0.0008166892138187058,0.00039509897760673653,0.10453621936879434,0.050572669133662276
0.9,0.65,80,0.151953125,0.012157277395286391,0.17900390625,0.009711994658357015,0.416708920841253,0.024708929746023366,0.03230299130083826,0.004824296845244296,4.134782886507297,0.6175099961912699,0.9898040842705,0.0002472411958632175,196.56861150007484,2.852128246758325,23.5,2.4493796683025013,11.075,0.5387744061845308,0.9946099121756656,0.003948963943036502,0.0011941684148779324,0.0014387103232462368,0.15285355710437534,0.1841549213755183
0.9,0.7,80,0.14228515625,0.00895061453054339,0.25,0.013916268969421082,0.4515348085296343,0.026612950029876813,0.033995502256629354,0.004343385798395638,4.351424288848557,0.5559533821946416,0.9896752064614726,0.00036188571560744585,195.42860350032146,3.801389179121484,21.9375,1.909685485901616,9.6875,0.4925904626807655,0.9966480550838869,0.001388345621700544,0.0008177516300010033,0.0007182287659574046,0.10467220864012843,0.09193328204254779
0.9,0.75,80,0.12861328125,0.00968809005666196,0.32568359375,0.01433801351758418,0.4600321658160184,0.03291033800995647,0.033921312424350675,0.00447683756372293,4.341927990316886,0.5730352081565351,0.9899701092904767,5.858579066580731e-05,198.51755160759217,0.9455988491189546,22.875,2.217370363541897,9.2875,0.44267666501277814,0.9967925816746476,0.0020994790056465787,0.0007562459871037254,0.0007185364013087574,0.09679948634927685,0.09197265936752094
