speed_ratio,w_align,n,safe_mean,safe_ci95,captured_mean,captured_ci95,P_mean,P_mean_ci95,P_var,P_var_ci95,chi_mean,chi_ci95,rho1_P_mean,rho1_P_ci95,tau_P_ar1_mean,tau_P_ar1_ci95,xi_fluct_mean,xi_fluct_ci95,components_mean,components_ci95,P_local_mean,P_local_mean_ci95,P_local_var,P_local_var_ci95,chi_local_mean,chi_local_ci95
1.1,0.0,40,0.3263671875,0.015099863255342016,0.1482421875,0.0069023393570049,0.1014219078084114,0.010607122828956072,0.0017667641040597613,0.00034367998348478385,0.22614580531964945,0.04399103788605233,0.9878092700246569,0.001379954270366991,176.34671054054357,12.076850272040614,5.3125,1.858322194401479,60.75,1.5875875909613173,0.9390781744384962,0.007223576921240425,0.033268212157222816,0.00506748050192026,4.2583311561245205,0.6486375042457933
1.1,0.1,40,0.3287109375,0.016396896706146784,0.1455078125,0.005794301444027468,0.26090144809806576,0.02877076125274869,0.014272110537194915,0.003476919128808917,1.826830148760949,0.44504564848754136,0.989766880042751,0.0002975911594875279,195.6718406471548,4.162352401825669,13.625,1.6639848295043174,50.675,1.4992554647950924,0.965534304743283,0.007242727074005859,0.015356090835976815,0.004064021490153857,1.9655796270050323,0.5201947507396937
1.1,0.2,40,0.3392578125,0.016781953858176848,0.141796875,0.005525082461640974,0.39330895556684264,0.038907397627928886,0.030208096769782644,0.0052952410837471976,3.8666363865321784,0.6777908587196413,0.9899699140813558,5.8968400542662164e-05,198.46291625816357,1.0526841339990356,16.0,1.6901403370650494,31.75,1.1695958100875528,0.9790354539167698,0.006270282404028472,0.008452388759110589,0.0036457359952511465,1.0819057611661553,0.46665420739214675
1.1,0.3,40,0.335546875,0.017137006796787035,0.134375,0.007986775741109928,0.42762427497861105,0.041933189817874375,0.035784684510999996,0.006613998565430861,4.5804396174079995,0.8465918163751502,0.99,0.0,198.99999999999983,0.0,19.5,2.374715097621564,20.55,1.4653018941588936,0.9870120240882653,0.004548605993609734,0.0021652248580744456,0.0011910502492873051,0.27714878183352903,0.15245443190877506
1.1,0.4,40,0.3412109375,0.02346969580184519,0.13828125,0.007873052198574218,0.4169674154052352,0.03874847630062498,0.03133906309822454,0.0066347368123766196,4.011400076572741,0.8492463119842073,0.99,0.0,198.99999999999983,0.0,22.375,2.92504207727789,14.65,1.2247235585518044,0.9935630012987821,0.0027142574244587835,0.0011099409158160003,0.0008509993284450801,0.14207243722444804,0.10892791404097026
1.1,0.5,40,0.2369140625,0.018868861989052733,0.1642578125,0.008660105763120072,0.41106448900292164,0.041684843083320974,0.02690043008236247,0.005407985493189607,3.4432550505423962,0.6922221431282697,0.9898828941586849,0.00022952744897733801,197.40501255856472,3.1261753852127945,21.5,2.5352105055975738,13.425,0.9093225288853573,0.9942418873133952,0.0033585222807533386,0.0009012167445714451,0.0009199659194021459,0.11535574330514498,0.11775563768347468
1.1,0.6,40,0.1630859375,0.01807802678727782,0.2193359375,0.011120500811509256,0.4306617788358332,0.04239999846474521,0.03239357061842806,0.004977492942612067,4.146377039158792,0.6371190966543446,0.989943777047122,0.00011019698764098673,198.08199316299365,1.799293400532091,22.875,2.771580938279793,11.925,0.792085708260646,0.992514857404015,0.009778225676917154,0.002464299672938746,0.004262327484490823,0.3154303581361595,0.5455779180148254
1.1,0.7,40,0.1265625,0.017322380864248706,0.252734375,0.01673408171772496,0.4336023770433079,0.04380717033626143,0.0304165395966495,0.006551282648887284,3.893317068371136,0.8385641790575723,0.9894229645819408,0.000852940808250882,193.54059981217588,6.84848789426924,23.75,3.2303429205914633,9.675,0.7795506759731893,0.9955834789622624,0.0029493349111345663,0.00048378692174057996,0.0003950182633704879,0.061924725982794235,0.050562337711422455
1.1,0.8,40,0.101953125,0.010183026524403968,0.3078125,0.021310924400365104,0.45026666795199544,0.055494771310553755,0.0330040992461136,0.007388445884296973,4.22452470350254,0.9457210731900125,0.99,0.0,198.99999999999983,0.0,20.25,3.2720020531621667,9.275,0.7017487131518348,0.9964753789354276,0.003757069821183039,0.0010386160930320697,0.0014821418074451155,0.13294285990810492,0.18971415135297479
1.1,0.9,40,0.1044921875,0.013725378083796782,0.3958984375,0.024717358575329328,0.4933746928621311,0.05289194666121582,0.03821999179263147,0.00672591366127606,4.892158949456828,0.8609169486433357,0.9899897866580186,2.001815028347742e-05,198.80375060895022,0.3846488064572579,21.875,2.960606205249881,8.375,0.6420059708964292,0.9979495614741876,0.0015203820025160991,0.00021815402306841846,0.00019690500990881009,0.027923714952757563,0.02520384126832769
1.1,1.0,40,0.0578125,0.009987044642791749,0.573046875,0.03932534094772793,0.5432784516467024,0.050980655030342784,0.04152072020992913,0.007150478184420098,5.314652186870928,0.9152612076057726,0.9897289052901292,0.0003579177731615399,195.32716357990657,4.570073345206054,27.0,4.379882916126225,7.425,0.8090043104699591,0.9262518020352832,0.019909237195356883,0.06365807000488954,0.015498040342302972,8.148232960625862,1.9837491638147804
1.3,0.0,40,0.2853515625,0.012693346371421043,0.3662109375,0.017068788712573696,0.1024465372549412,0.012688086750956912,0.0019881071346311,0.0005484901592685465,0.2544777132327808,0.07020674038637395,0.9862199999634897,0.002509926505704195,169.72467477546613,14.952096384192298,6.25,2.0610490234157646,41.725,2.1980648773701392,0.9583298287833972,0.009790534220572137,0.02419648292944493,0.006910430650623296,3.097149814968951,0.8845351232797819
