speed_ratio,w_align,n,safe_mean,safe_ci95,captured_mean,captured_ci95,P_mean,P_mean_ci95,P_var,P_var_ci95,chi_mean,chi_ci95,rho1_P_mean,rho1_P_ci95,tau_P_ar1_mean,tau_P_ar1_ci95,xi_fluct_mean,xi_fluct_ci95,components_mean,components_ci95,P_local_mean,P_local_mean_ci95,P_local_var,P_local_var_ci95,chi_local_mean,chi_local_ci95
0.9,0.34,60,0.3787760416666667,0.01862451905042884,0.0016927083333333334,0.000821276603099259,0.3132140527386974,0.021501889742517356,0.02284500084588154,0.0035001883014140526,2.924160108272837,0.44802410258099873,0.9898917899582379,0.00015763476795148493,197.40134269517654,2.27055402789515,18.833333333333332,1.433401916635364,22.35,1.1848485373655044,0.9725811691964232,0.0077426787473135585,0.008983920138862043,0.0033881226857227628,1.1499417777743415,0.43367970377251364
0.9,0.36,60,0.38229166666666664,0.021718874942059565,0.001953125,0.0008632184852844987,0.32106789344716385,0.024245264976515805,0.02102351541607277,0.0028575906384884554,2.6910099732573145,0.3657716017265223,0.9897887637548769,0.00028713796506508413,196.29902671360952,3.364069139203887,22.75,2.334319847951941,20.666666666666668,0.9911940715027997,0.9819241085133734,0.005155517117892569,0.004512275620846168,0.0018051345788810999,0.5775712794683096,0.23105722609678078
0.9,0.38,60,0.39166666666666666,0.01789533017912405,0.0016927083333333334,0.000821276603099259,0.34143331454702763,0.021611813553051355,0.026514289497798126,0.0036042564298635273,3.39382905571816,0.4613448230225315,0.9896876952064526,0.0004120868132269866,195.45261695979494,4.16034175696888,22.75,2.140301605020184,19.083333333333332,0.9274209627696353,0.9841690191076776,0.004089088500729706,0.0034932405910529317,0.001209699593292571,0.44713479565477526,0.15484154794144908
0.9,0.4,60,0.36015625,0.01818258632077681,0.0013020833333333333,0.0007429401816989458,0.32020538650978875,0.024436303330125357,0.02159697024902065,0.003187959180652135,2.7644121918746434,0.40805877512347327,0.989784500755923,0.0003503789179833581,196.59761294206413,3.4753216217730767,22.416666666666668,2.369693258495643,17.55,0.8194965658676834,0.9826097412268369,0.006455469083504528,0.004517979450731166,0.0023315100680424807,0.5783013696935893,0.2984332887094375
0.9,0.42,60,0.368359375,0.023819060804937828,0.0013020833333333333,0.0009038257398982598,0.3605834285082813,0.02484533479180081,0.02549003990650788,0.004031883534840032,3.262725108033009,0.516081092459524,0.9896029047978949,0.0005582166472815003,195.1265058957081,4.706339931650328,21.833333333333332,1.99657031732295,17.166666666666668,1.0090972266367728,0.9870828116638007,0.003940695904676525,0.0025779419992052184,0.0011203929674685619,0.32997657589826795,0.14341029983597592
0.9,0.44,60,0.37786458333333334,0.025640715957435948,0.001953125,0.0009368119238122193,0.34998227801233994,0.023861446130617695,0.02477546014373459,0.0035986146461983734,3.1712588983980274,0.4606226747133918,0.9898948686128115,0.00020605751889004518,197.71066789358838,2.5270909285664067,23.833333333333332,2.463711162663354,15.733333333333333,0.93392162250738,0.9861529442393933,0.005343270591712427,0.004331833389427906,0.002346522163207119,0.554474673846772,0.30035483689051123
0.9,0.46,60,0.37747395833333336,0.023731770215792636,0.0015625,0.0007974070797575462,0.35052407778570127,0.024455879086882744,0.026528013111029602,0.004054694030749302,3.395585678211789,0.5190008359359106,0.9899660085959557,4.74635380162468e-05,198.38471369909178,0.8568182464301651,24.416666666666668,2.6156680954752995,15.0,0.8539630444907625,0.9856956845989135,0.00415773177680027,0.0030640803464261042,0.0015499291415823515,0.39220228434254134,0.198390930122541
0.9,0.48,60,0.35455729166666666,0.024195019346632887,0.0015625,0.0009491042647503126,0.3350336635199857,0.020803140920543164,0.025986491450203392,0.0040570432935734795,3.3262709056260342,0.5193015415774054,0.9897801538365913,0.00031941134989014525,196.32853351922273,3.438705770609934,20.583333333333332,1.9079796257701624,14.683333333333334,0.889433002487186,0.9885752341362765,0.003638878717327387,0.002521035520846856,0.0012519017607772462,0.3226925466683976,0.16024342537948752
0.9,0.5,60,0.258203125,0.01710799443969619,0.0022135416666666666,0.0010353291943038787,0.3662243484718324,0.025095049542334463,0.027364324109222724,0.004119821474527244,3.5026334859805086,0.5273371487394872,0.9897315098527295,0.00025823837468654177,195.12587911826688,3.5285471110548285,24.75,2.7603341523751,15.15,0.8173750599942261,0.9875379496482493,0.003952211171949424,0.0024911889477050907,0.001202216063737346,0.3188721853062516,0.1538836561583803
0.9,0.52,60,0.217578125,0.013622330427145394,0.014192708333333333,0.002586242961594507,0.3461539999284113,0.02119664396292386,0.024007453295255297,0.0038967818519947753,3.072954021792678,0.49878807705533124,0.9897552744868375,0.00037129941519211453,196.2638507353332,3.7148074439857486,24.75,2.629461180868604,13.95,0.6790038732488981,0.9912036437175062,0.00273003279727568,0.0013867222088149906,0.0009041399384614808,0.1775004427283188,0.11572991212306954
0.9,0.54,60,0.193359375,0.017806867395753444,0.03229166666666667,0.004109204764273366,0.35635202360689155,0.02642754868210422,0.024241092624174853,0.003899806325954074,3.102859855894381,0.4991752097221215,0.9898023544593323,0.0002823943111950896,196.56445453318105,3.403064741595764,25.666666666666668,2.7656527990506,13.133333333333333,0.7547558989788118,0.9906369179424889,0.0024810586850716842,0.0016108098691753365,0.0008021298433385235,0.20618366325444307,0.10267261994733101
0.9,0.56,60,0.184375,0.01553665384028897,0.054947916666666666,0.005777381066589156,0.37412455495007196,0.02834850170584092,0.02695647193202897,0.004017934643947361,3.4504284072997082,0.5142956344252622,0.9898193419162791,0.00023194690169400008,196.51533545429908,3.0517838063580514,26.333333333333332,3.0934827306607713,12.666666666666666,0.7029414657931697,0.992784199890287,0.002268185782521108,0.001207504416570341,0.0006351140151019522,0.15456056532100365,0.08129459393304989
0.9,0.58,60,0.175,0.013164262719248055,0.076953125,0.007554572908129275,0.3743856537235359,0.02384722277008775,0.028522994194810476,0.004124440391847798,3.650943256935741,0.5279283701565182,0.9898784580637776,0.00019443063912064553,197.34146448188798,2.5288836902695273,23.5,2.4297069177608,12.15,0.6299226568971116,0.9936558107789363,0.0031259743894906686,0.0013127856037425426,0.0015330785694122795,0.16803655727904546,0.19623405688477177
