speed_ratio,w_align,n,safe_mean,safe_ci95,captured_mean,captured_ci95,P_mean,P_mean_ci95,P_var,P_var_ci95,chi_mean,chi_ci95,rho1_P_mean,rho1_P_ci95,tau_P_ar1_mean,tau_P_ar1_ci95,xi_fluct_mean,xi_fluct_ci95,components_mean,components_ci95,P_local_mean,P_local_mean_ci95,P_local_var,P_local_var_ci95,chi_local_mean,chi_local_ci95
0.9,0.0,120,0.3636067708333333,0.007653881629192722,0.0009114583333333333,0.0004506177818445944,0.1222281497528309,0.006690909304136471,0.0025735698913004943,0.0003248490599933151,0.32941694608646327,0.04158067967914433,0.9889813394130492,0.0006089772953324884,189.30557211066082,5.261392315989238,6.958333333333333,1.3773905541138616,71.65833333333333,0.9500308113338535,0.9247553003486374,0.005918316917471661,0.040558095707233725,0.0034870980514169936,5.191436250525917,0.4463485505813752
0.9,0.02,120,0.36790364583333335,0.008618722466602367,0.0009114583333333333,0.0004506177818445944,0.13696363885386217,0.007768180183332226,0.0030960013570000573,0.0004898820711012892,0.39628817369600733,0.06270490510096502,0.989398690904535,0.0004855767073653129,193.260674444162,4.073557484434293,7.708333333333333,1.129797324064831,70.41666666666667,0.9331995002085796,0.9281500881354935,0.0057422337325697724,0.03805763789177012,0.003521421584322322,4.8713776501465755,0.45074196279325723
0.9,0.04,120,0.3743489583333333,0.008060726188854643,0.0009114583333333333,0.0004506177818445944,0.15485229745381543,0.010492944626560897,0.004140148154080845,0.0006789350257755749,0.5299389637223482,0.08690368329927359,0.9892953298629534,0.0003537586835280848,190.0399978593922,4.1672946803985464,11.604166666666666,1.5644142261290752,67.79166666666667,0.9196421050099813,0.9294899757842461,0.005237387349711224,0.03534785060601522,0.003154189872656226,4.524524877569948,0.4037363036999969
0.9,0.06,120,0.3626302083333333,0.0073400014116858205,0.0009114583333333333,0.0004506177818445944,0.184042448276793,0.013292953801672978,0.00568907259107152,0.0007841002623604027,0.7282012916571545,0.10036483358213155,0.9896621958652985,0.0002924582124952335,194.95221763629806,2.9513289488036945,13.5625,1.1194503093474222,65.775,0.942344708171913,0.9327283700183745,0.004506617983597253,0.03307057133210505,0.00274911475651547,4.233033130509447,0.35188668883398017
0.9,0.08,120,0.37018229166666666,0.008094469667483752,0.0009114583333333333,0.0004506177818445944,0.20284599866866024,0.013984431989000559,0.0076596316716416365,0.001205266681394737,0.9804328539701295,0.15427413521852634,0.9898171349012377,0.00017895450460195716,196.5692171942847,2.157451225728401,12.395833333333334,0.845123095995856,62.53333333333333,0.8424000571041944,0.9429696029578131,0.004717906491997638,0.027113714009768305,0.00271967778289498,3.470555393250343,0.34811875621055743
0.9,0.1,120,0.3671875,0.008282590993904259,0.0009114583333333333,0.0004506177818445944,0.23294070617274443,0.015650848932828223,0.010960480631429625,0.0017165287733133564,1.402941520822992,0.21971568298410962,0.9896633373243598,0.0003266326701828547,195.1262036166469,2.855230345188127,13.708333333333334,1.0176784582786669,59.275,1.034995604802641,0.9496230037748468,0.005079067273426885,0.02349904342180214,0.002801382329984043,3.007877557990674,0.3585769382379575
0.9,0.12,120,0.37916666666666665,0.00770527603983671,0.0009765625,0.000464228344796106,0.2657467953041159,0.018300695214684776,0.014055524766277083,0.0021292282455938143,1.7991071700834667,0.27254121543600823,0.989451084380536,0.0004806408278933631,193.8719977866381,3.8504500736318668,15.25,1.0746007010358156,54.275,0.8272639880245924,0.9545010127734599,0.004721054801118394,0.020422851595231828,0.002679058436517713,2.614125004189674,0.34291947987426724
0.9,0.14,120,0.3846354166666667,0.010431716456614852,0.0009114583333333333,0.0004506177818445944,0.2925279669046155,0.01835274297281952,0.0175103820018288,0.002231927700439539,2.2413288962340863,0.285686745656261,0.9897428175982178,0.00029848387115284284,196.38975038900568,2.7276581458963727,15.666666666666666,1.0106323652930267,49.11666666666667,1.0402381954475495,0.9579908825946547,0.004148932959272725,0.01798928440822169,0.002313787523495079,2.3026284042523764,0.29616480300737014
0.9,0.16,120,0.377734375,0.010240959657692141,0.0009114583333333333,0.0004506177818445944,0.3255230844549569,0.021089252268378097,0.022134972047299396,0.00286423554529107,2.8332764220543227,0.36662214979725694,0.9897834494539761,0.00021325764720541294,196.296875909558,2.396367074340085,17.375,1.0531863418162215,45.40833333333333,1.0286164862654075,0.9641268580968877,0.004886169102948011,0.014391235960064369,0.0023765394279769885,1.8420782028882392,0.3041970467810545
0.9,0.18,120,0.3783203125,0.010612621815317842,0.0009114583333333333,0.0004506177818445944,0.3499131634420894,0.02051735221947824,0.025288635060490793,0.002752791875166315,3.2369452877428215,0.3523573600212883,0.9899500735960064,8.217807777658756e-05,198.28953188023448,1.1204966445602564,17.208333333333332,0.965451653592678,41.81666666666667,1.0203415678255394,0.9700402052478049,0.003924485976599937,0.011390219722930632,0.0019452443415135985,1.457948124535121,0.2489912757137406
0.9,0.2,120,0.3748697916666667,0.009701386924259186,0.0009765625,0.0004983445231064264,0.3476730243538345,0.021157569730150344,0.025043146663109844,0.002815216025776337,3.20552277287806,0.36034765129937113,0.9899095045185894,0.00011688913260646206,197.7470085292754,1.5194502743618528,18.166666666666668,1.1359565949546289,38.25,0.8732331180339946,0.9751592549715866,0.003690059853494514,0.008561348865382927,0.0017178859579858512,1.0958526547690146,0.21988940262218895
0.9,0.22,120,0.369140625,0.011640583876095276,0.0009765625,0.000464228344796106,0.3816595769724979,0.020833934613907146,0.03012345768544814,0.003641542796992124,3.8558025837373617,0.46611747801499187,0.9896938049186628,0.00034022630364088094,196.10631546691974,3.01635544536038,19.958333333333332,1.3574712770345663,35.71666666666667,0.9792264921231538,0.9750679280290908,0.0035318715965240123,0.008861891242863755,0.0016508410222192047,1.1343220790865607,0.2113076508440582
0.9,0.24,120,0.37454427083333336,0.0123643314348453,0.0010416666666666667,0.00047716440145202774,0.4017346706794104,0.02098184033578528,0.03192791423576326,0.0034673656545662337,4.086773022177697,0.4438228037844779,0.9898908981517962,0.00021383962247945913,198.05507707987405,1.8520489234465416,19.291666666666668,1.326398201726195,32.30833333333333,0.9332607569821394,0.9810717104390049,0.0033930509167558777,0.005900025654142272,0.0015577425526092244,0.7552032837302108,0.19939104673398073
0.9,0.26,120,0.3755859375,0.012874211503419875,0.0009114583333333333,0.0004506177818445944,0.4039253558432449,0.024204921102588227,0.032192257395580605,0.0032772478184609423,4.120608946634317,0.4194877207630006,0.9899860084403694,2.742345687615274e-05,198.7603977220937,0.46962046469601343,19.875,1.3068167805929092,28.9,0.9721173172160716,0.9811984641978436,0.003751512044345015,0.005872512556012951,0.0016259044186343872,0.7516816071696577,0.20811576558520156
0.9,0.28,120,0.3723958333333333,0.012862945934535663,0.0009114583333333333,0.0004506177818445944,0.4111084651467329,0.023923540258552572,0.034295108643182144,0.003371723454894483,4.3897739063273145,0.4315806022264938,0.989908795154083,0.00012711557114849836,197.82633403021603,1.6265706313760944,21.041666666666668,1.3243684522766392,27.166666666666668,0.8029634654188108,0.9808531376433793,0.0037469652845733693,0.006284617604886824,0.0017570678523794495,0.8044310534255135,0.22490468510456954
0.9,0.3,120,0.3694661458333333,0.014225639258455436,0.0009765625,0.000464228344796106,0.42402878689073914,0.024285696121799313,0.033762380211236356,0.0033455179224385007,4.321584667038254,0.4282262940721281,0.9899803781570713,3.845881214047364e-05,198.68235621815882,0.6225818124084896,19.791666666666668,1.296137108962149,24.383333333333333,0.8035830382396116,0.9830518879802085,0.00400638594033187,0.005189908680301025,0.001848083349978852,0.6643083110785312,0.23655466879729306
1.1,0.0,120,0.3270182291666667,0.007574957777810091,0.14752604166666666,0.0035426876862316397,0.10391340330236765,0.0061026939303658505,0.001673198815042212,0.00019271927895933336,0.21416944832540313,0.02466806770679467,0.9880351913817279,0.0008543340744724629,179.69709199168227,6.608321858385083,5.416666666666667,1.2853905080441252,60.61666666666667,0.8722878489943948,0.9356081394926566,0.00511260427301211,0.03549881254014162,0.003433958070585056,4.543848005138127,0.43954663303488717
1.1,0.02,120,0.3302083333333333,0.007514975177599368,0.14856770833333333,0.003509158450037759,0.12535869179536827,0.008157818066622267,0.0026082219046005928,0.00042104796314112303,0.3338524037888759,0.05389413928206375,0.9885978998206194,0.0007587883486922617,185.77603610304337,5.880401538428265,7.5625,1.0413256892905651,59.458333333333336,0.9447491799794777,0.9398165436133296,0.005847034591889223,0.0322574104525122,0.003591174648732117,4.128948537921562,0.459670355037711
1.1,0.04,120,0.330859375,0.00782520382563188,0.1455078125,0.003560621461145233,0.1446304755249413,0.009500833553839579,0.0035227293497885515,0.0006268443817453459,0.4509093567729346,0.08023608086340428,0.9886434174996014,0.000729963206101873,186.27860376742626,5.846036047745675,10.5625,1.4572053480791884,58.15833333333333,0.907302462340941,0.9416487783083041,0.005552866599885464,0.03178370544502117,0.003429011991596115,4.0683142969627095,0.43891353492430274
1.1,0.06,120,0.3367838541666667,0.007884041133271713,0.14856770833333333,0.003518504176872252,0.17103778104603481,0.013784446529028386,0.004861808978034469,0.0008286478975405966,0.622311549188412,0.10606693088519636,0.9888903015457609,0.0006658986523403358,187.88190393098077,5.170635662457197,11.145833333333334,1.0753762261542597,56.0,0.9546928466122226,0.9502312641151908,0.0048955478034104155,0.025713294742084333,0.003062739406273941,3.2913017269867946,0.3920306440030644
1.1,0.08,120,0.33229166666666665,0.0073385472113771345,0.14453125,0.003128276468635035,0.19834291825524575,0.014870368197683358,0.007157496669106589,0.00115778125082512,0.9161595736456434,0.14819600010561537,0.9893652934641607,0.0003799380088542425,191.41879799047558,4.011854948477198,11.875,1.0312459150245892,53.975,0.9593205418215458,0.9527279807475071,0.005164318655129929,0.024238560372194733,0.00326272058487556,3.1025357276409258,0.4176282348640717
