gain,seed,delta_safe,varh,safe_soc,safe_base
0.75,70,0.0,0.038141528437995835,0.3046875,0.3046875
0.75,71,-0.171875,0.04104580384236466,0.1484375,0.3203125
0.75,72,-0.203125,0.04131571317737284,0.171875,0.375
0.75,73,0.046875,0.03886672054428633,0.3671875,0.3203125
0.75,75,-0.09375,0.03990280878939218,0.171875,0.265625
0.75,74,-0.1171875,0.04033136445032285,0.1484375,0.265625
0.75,77,-0.1484375,0.03342275216894958,0.203125,0.3515625
0.75,76,0.03125,0.03590201753631514,0.25,0.21875
0.75,78,-0.2265625,0.03705908811066302,0.1015625,0.328125
0.75,79,-0.1875,0.04240429220463167,0.1328125,0.3203125
0.75,80,-0.078125,0.036217262720959986,0.234375,0.3125
0.75,81,-0.1796875,0.037753906688832356,0.1953125,0.375
0.75,82,-0.0703125,0.03867816859578626,0.234375,0.3046875
0.75,83,-0.1484375,0.040091810997589745,0.1875,0.3359375
0.75,84,-0.1328125,0.03907771720590214,0.171875,0.3046875
0.75,85,-0.1640625,0.0377927136090881,0.1875,0.3515625
0.75,86,-0.125,0.04303201512851018,0.1484375,0.2734375
0.75,87,-0.1875,0.040560661903009276,0.203125,0.390625
0.75,88,-0.3125,0.03869338927146934,0.1171875,0.4296875
0.75,90,-0.2578125,0.03759870130594518,0.140625,0.3984375
0.75,89,-0.1640625,0.03459215329834472,0.1171875,0.28125
0.75,91,-0.078125,0.03964582978966547,0.2265625,0.3046875
0.75,92,-0.1953125,0.04127816633936115,0.140625,0.3359375
0.75,94,-0.0390625,0.041135460967339,0.359375,0.3984375
0.75,93,-0.1484375,0.03716215189276602,0.1484375,0.296875
0.75,95,-0.2109375,0.043622099096419335,0.140625,0.3515625
0.75,97,-0.1015625,0.03618480291192692,0.234375,0.3359375
0.75,96,-0.171875,0.036639442897712066,0.25,0.421875
0.75,99,-0.2421875,0.036947732938651244,0.15625,0.3984375
0.75,100,-0.265625,0.03764314865511768,0.140625,0.40625
0.75,98,-0.03125,0.034318136030524256,0.2734375,0.3046875
0.75,101,0.0703125,0.03519913174236954,0.3828125,0.3125
0.75,102,-0.1875,0.039535887764979516,0.1328125,0.3203125
0.75,103,-0.1484375,0.035862435645377604,0.1328125,0.28125
0.75,104,-0.0390625,0.03906190143543933,0.34375,0.3828125
0.75,108,-0.1640625,0.03738535871794472,0.1875,0.3515625
0.75,105,-0.296875,0.03381001817494891,0.1328125,0.4296875
0.75,107,-0.234375,0.03778642818059735,0.171875,0.40625
0.75,106,-0.15625,0.03820926161189179,0.1796875,0.3359375
0.75,110,-0.109375,0.03332769018635334,0.2265625,0.3359375
0.75,111,-0.1328125,0.04003596807506262,0.203125,0.3359375
0.75,109,-0.1171875,0.03680944763390909,0.1796875,0.296875
0.75,113,-0.1875,0.04162003229882675,0.2265625,0.4140625
0.75,112,-0.09375,0.03639755679035069,0.2578125,0.3515625
0.75,114,-0.15625,0.0399548708272317,0.1640625,0.3203125
0.75,116,-0.1640625,0.03898044945282857,0.203125,0.3671875
0.75,115,-0.0546875,0.03712305650290631,0.2578125,0.3125
0.75,117,-0.0859375,0.03547059300624739,0.1796875,0.265625
0.75,118,-0.1015625,0.039654392310933616,0.25,0.3515625
0.75,119,-0.265625,0.04123799509825047,0.1484375,0.4140625
1.0,4,-0.0625,0.0381178810097712,0.3046875,0.3671875
1.0,3,-0.1015625,0.03945575108558645,0.2421875,0.34375
1.0,0,-0.03125,0.037454883610403236,0.2734375,0.3046875
1.0,6,-0.1015625,0.037476947736779835,0.28125,0.3828125
1.0,1,-0.0234375,0.03750192515581688,0.28125,0.3046875
1.0,7,-0.0625,0.0390950467346799,0.2421875,0.3046875
1.0,2,-0.2109375,0.037957634220354655,0.1171875,0.328125
1.0,5,-0.109375,0.03968907552766055,0.2265625,0.3359375
1.0,8,-0.2890625,0.03821474718736813,0.0703125,0.359375
1.0,9,-0.2109375,0.03832339068100346,0.171875,0.3828125
1.0,11,-0.015625,0.03893080951159064,0.2421875,0.2578125
1.0,15,-0.1171875,0.03780998758073622,0.15625,0.2734375
1.0,10,-0.15625,0.03647726800357154,0.203125,0.359375
1.0,12,-0.0390625,0.035067532389494255,0.3125,0.3515625
1.0,13,-0.078125,0.03983880217404917,0.1875,0.265625
1.0,14,-0.1015625,0.029195321706107863,0.328125,0.4296875
1.0,16,-0.2421875,0.04403422664834461,0.1484375,0.390625
1.0,17,-0.15625,0.03586996909274478,0.203125,0.359375
1.0,19,-0.21875,0.0418383825590233,0.140625,0.359375
1.0,20,-0.046875,0.035385059265444455,0.265625,0.3125
1.0,18,-0.2265625,0.04000122779996662,0.1328125,0.359375
1.0,22,-0.15625,0.03701806518542629,0.15625,0.3125
1.0,21,-0.1953125,0.039538157417666246,0.1328125,0.328125
1.0,23,-0.1328125,0.038422392056766695,0.234375,0.3671875
1.0,24,-0.1796875,0.04158551176997773,0.1640625,0.34375
1.0,25,-0.2109375,0.03782092955294201,0.1796875,0.390625
1.0,27,-0.15625,0.0362806960572904,0.203125,0.359375
1.0,28,-0.1953125,0.037863453292044616,0.2109375,0.40625
1.0,30,-0.1875,0.0397204211193815,0.1640625,0.3515625
1.0,26,-0.0859375,0.03908333864781208,0.1640625,0.25
1.0,29,-0.0703125,0.03767131510587222,0.2421875,0.3125
1.0,31,-0.0703125,0.03725825930555464,0.21875,0.2890625
1.0,32,-0.0390625,0.040253406911204805,0.28125,0.3203125
1.0,34,-0.15625,0.041077697906015696,0.15625,0.3125
1.0,33,-0.234375,0.037603285584535795,0.125,0.359375
1.0,38,-0.1484375,0.0412955534704276,0.1953125,0.34375
1.0,35,0.0,0.03403265447994137,0.25,0.25
1.0,36,-0.328125,0.039376922791452953,0.125,0.453125
1.0,37,-0.015625,0.036101190270314415,0.25,0.265625
1.0,39,-0.21875,0.041392854707930526,0.1640625,0.3828125
1.0,40,-0.21875,0.03073030961562882,0.1640625,0.3828125
1.0,41,-0.1953125,0.037558779936433084,0.140625,0.3359375
1.0,43,-0.1875,0.043448432652370715,0.2265625,0.4140625
1.0,45,-0.15625,0.043578755870715614,0.2265625,0.3828125
1.0,42,-0.171875,0.03743807063987896,0.1796875,0.3515625
1.0,46,-0.1484375,0.03954062169790542,0.203125,0.3515625
1.0,44,-0.1640625,0.0385880627455955,0.125,0.2890625
1.0,47,-0.1640625,0.041123925500217394,0.1328125,0.296875
1.0,48,-0.078125,0.0401930355461586,0.2421875,0.3203125
1.0,49,-0.0703125,0.03724266108121314,0.171875,0.2421875
1.0,52,-0.2734375,0.03848806260564592,0.125,0.3984375
1.0,50,-0.1484375,0.03585532139179306,0.2265625,0.375
1.0,53,-0.0546875,0.03678697505079716,0.21875,0.2734375
1.0,51,-0.109375,0.035222442626349444,0.2734375,0.3828125
1.0,54,-0.09375,0.03843957918717056,0.1875,0.28125
1.0,55,-0.1484375,0.0404617156827404,0.234375,0.3828125
1.0,56,-0.265625,0.04064037174902386,0.1171875,0.3828125
1.0,57,-0.1796875,0.03850554282551902,0.1640625,0.34375
1.0,58,-0.0625,0.03696101249757901,0.265625,0.328125
1.0,60,-0.1484375,0.0390601924580113,0.1484375,0.296875
1.0,59,-0.1875,0.037555824368689844,0.140625,0.328125
1.0,61,-0.1484375,0.040268847764331185,0.1328125,0.28125
1.0,62,-0.0546875,0.03700422717570092,0.1875,0.2421875
1.0,63,-0.2265625,0.03805668017709508,0.1875,0.4140625
1.0,64,-0.140625,0.04081573241267937,0.1640625,0.3046875
1.0,66,-0.15625,0.04169480562582611,0.2265625,0.3828125
1.0,67,-0.0859375,0.041051205461586505,0.21875,0.3046875
1.0,65,-0.1875,0.03752375394080917,0.1953125,0.3828125
1.0,68,-0.2109375,0.040039404446388475,0.125,0.3359375
1.0,69,-0.171875,0.036090689702537856,0.25,0.421875
1.0,70,-0.1328125,0.03938750046414396,0.1875,0.3203125
1.0,72,-0.1796875,0.03936292841692271,0.2421875,0.421875
1.0,71,-0.1328125,0.03795835750887001,0.2421875,0.375
1.0,73,-0.0546875,0.039646945452803894,0.2734375,0.328125
1.0,75,-0.09375,0.038629516691587235,0.25,0.34375
1.0,74,-0.1953125,0.03656932001365771,0.1484375,0.34375
1.0,76,-0.0859375,0.036588376426436586,0.171875,0.2578125
1.0,78,-0.078125,0.038668137144716196,0.1640625,0.2421875
1.0,77,-0.21875,0.03717874407749788,0.203125,0.421875
1.0,79,-0.125,0.04132544093064996,0.2109375,0.3359375
1.0,80,-0.140625,0.03473931283733711,0.203125,0.34375
1.0,81,-0.2421875,0.03767624474248079,0.1015625,0.34375
1.0,83,-0.078125,0.038717558922379096,0.1796875,0.2578125
1.0,84,-0.21875,0.04050566721925662,0.125,0.34375
1.0,82,-0.21875,0.04086211666474746,0.109375,0.328125
1.0,85,-0.0859375,0.038946909640114664,0.234375,0.3203125
1.0,86,-0.1015625,0.03788039362413713,0.203125,0.3046875
1.0,88,-0.0703125,0.03817326079094092,0.2734375,0.34375
1.0,87,-0.234375,0.03898316419570541,0.1171875,0.3515625
1.0,89,-0.203125,0.03813964685064548,0.1640625,0.3671875
1.0,90,-0.15625,0.03851057714056114,0.171875,0.328125
1.0,93,-0.046875,0.03468456933582837,0.25,0.296875
1.0,91,-0.2265625,0.04056368094061955,0.1953125,0.421875
1.0,92,-0.1875,0.03806566752679732,0.234375,0.421875
1.0,94,-0.28125,0.039577073197200954,0.125,0.40625
1.0,96,-0.0859375,0.036345158441787644,0.1953125,0.28125
1.0,95,-0.1875,0.03783798229660908,0.1875,0.375
1.0,97,-0.1796875,0.038970113468586066,0.109375,0.2890625
1.0,98,-0.109375,0.038759474951386735,0.21875,0.328125
1.0,99,-0.0859375,0.03827091763787473,0.140625,0.2265625
1.0,100,-0.140625,0.03909665529226159,0.1875,0.328125
1.0,102,-0.1875,0.037171618288270966,0.234375,0.421875
1.0,101,-0.015625,0.03820456864206467,0.265625,0.28125
1.0,103,-0.078125,0.037047438070570614,0.2734375,0.3515625
1.0,104,-0.171875,0.03721006156206195,0.171875,0.34375
1.0,105,-0.1484375,0.03901090408895189,0.15625,0.3046875
1.0,106,-0.203125,0.03610202137411865,0.140625,0.34375
1.0,107,-0.0625,0.041880030370665663,0.1953125,0.2578125
1.0,109,-0.078125,0.04074934710089082,0.2109375,0.2890625
1.0,112,-0.2421875,0.03817357238819687,0.15625,0.3984375
1.0,111,-0.0859375,0.03920659710383318,0.1640625,0.25
1.0,108,-0.21875,0.03557481481361338,0.1640625,0.3828125
1.0,110,-0.171875,0.0375174678025876,0.1484375,0.3203125
1.0,113,-0.125,0.03772347453593909,0.1796875,0.3046875
1.0,114,-0.1640625,0.03723378315471862,0.1875,0.3515625
1.0,115,-0.125,0.038276119197213535,0.2265625,0.3515625
1.0,116,-0.15625,0.04026990432921023,0.1875,0.34375
1.0,117,-0.1796875,0.03800989457595992,0.1640625,0.34375
1.0,118,-0.140625,0.038179297636415144,0.125,0.265625
1.0,119,-0.1171875,0.04121986163275192,0.1484375,0.265625
